src,dst,timestamp
1087,2195,0
1087,2439,0
1087,2440,0
1087,2792,0
1088,3080,0
1088,3499,0
1088,2540,0
1088,2667,0
1088,592,0
1088,3686,0
1088,1091,0
1088,2750,0
1088,2379,0
1088,3162,0
1089,308,0
1089,1327,0
1089,967,0
1089,1365,0
1089,2803,0
1089,201,0
1089,1876,0
1089,2301,0
1089,1539,0
1089,2878,0
1090,570,0
1090,2194,0
1090,2683,0
1090,326,0
1090,3520,0
1090,954,0
1090,3150,0
1090,164,0
1090,2100,0
1090,3162,0
1091,1408,0
1091,3080,0
1091,1402,0
1091,1207,0
1091,3608,0
1091,2750,0
1091,2028,0
1091,1088,0
1091,592,0
1091,3408,0
1092,80,0
1092,2301,0
1092,2843,0
1092,1943,0
1092,3555,0
1092,2235,0
1092,462,0
1092,1912,0
1092,1905,0
1092,2423,0
1093,360,0
1093,899,0
1093,3062,0
1093,1724,0
1093,666,0
1093,1527,0
1093,3442,0
1093,2586,0
1093,3042,0
1093,3556,0
1094,3519,0
1094,3456,0
1094,629,0
1094,2611,0
1094,3069,0
1094,854,0
1094,1492,0
1094,1163,0
1094,2547,0
1094,2944,0
1095,1255,0
1095,1209,0
1095,1918,0
1095,2961,0
1095,2213,0
1095,2988,0
1095,17,0
1095,3258,0
1095,2260,0
1095,3826,0
1096,687,0
1096,405,0
1096,414,0
1096,474,0
1096,2983,0
1096,457,0
1096,37,0
1096,2849,0
1096,514,0
1096,1715,0
1097,3196,0
1097,2518,0
1097,929,0
1097,970,0
1097,1630,0
1097,1799,0
1097,1332,0
1097,2362,0
1097,2737,0
1097,2974,0
1098,1422,0
1098,1085,0
1098,2776,0
1098,979,0
1098,2349,0
1098,2133,0
1098,376,0
1098,806,0
1098,1633,0
1098,1261,0
1099,382,0
1099,3383,0
1099,1781,0
1099,1049,0
1099,2190,0
1099,541,0
1099,1549,0
1099,2050,0
1099,2239,0
1099,3804,0
1100,3298,0
1100,2910,0
1100,3017,0
1100,2753,0
1100,8,0
1100,2052,0
1100,848,0
1100,2860,0
1100,3484,0
1100,1602,0
1101,3508,0
1101,2807,0
1101,228,0
1101,1169,0
1101,1465,0
1101,2526,0
1101,3441,0
1101,2848,0
1101,2329,0
1101,3574,0
1102,62,0
1102,2984,0
1102,1318,0
1102,2169,0
1102,3045,0
1102,3395,0
1102,3170,0
1102,3464,0
1102,1617,0
1102,2185,0
1103,3604,0
1103,99,0
1103,1167,0
1103,2377,0
1103,111,0
1103,1581,0
1103,3237,0
1103,1798,0
1103,1703,0
1103,2076,0
1104,2379,0
1104,688,0
1104,1456,0
1104,1233,0
1104,714,0
1104,8,0
1104,499,0
1104,3133,0
1104,3410,0
1104,3764,0
1105,3557,0
1105,3730,0
1105,2995,0
1105,1951,0
1105,1955,0
1105,240,0
1105,1139,0
1105,1385,0
1105,1811,0
1105,409,0
1106,1075,0
1106,1585,0
1106,418,0
1106,238,0
1106,289,0
1106,1256,0
1106,2750,0
1106,499,0
1106,1112,0
1106,1063,0
1107,1920,0
1107,1872,0
1107,870,0
1107,964,0
1107,2689,0
1107,1292,0
1107,415,0
1107,2160,0
1107,2426,0
1107,97,0
1108,385,0
1108,1509,0
1108,2900,0
1108,3505,0
1108,1095,0
1108,2830,0
1108,837,0
1108,1448,0
1108,2213,0
1108,2527,0
1109,3043,0
1109,3216,0
1109,2199,0
1109,3549,0
1109,1147,0
1109,3253,0
1109,3773,0
1109,3665,0
1109,906,0
1109,3144,0
1110,274,0
1110,2192,0
1110,436,0
1110,2707,0
1110,375,0
1110,1932,0
1110,884,0
1110,267,0
1110,2732,0
1110,3658,0
1111,2830,0
1111,3505,0
1111,3328,0
1111,3224,0
1111,385,0
1111,2947,0
1111,1108,0
1111,3228,0
1111,606,0
1111,1292,0
1112,948,0
1112,2522,0
1112,558,0
1112,212,0
1112,3041,0
1112,1570,0
1112,2750,0
1112,1106,0
1112,1585,0
1112,3530,0
1113,2724,0
1113,3050,0
1113,38,0
1113,651,0
1113,3331,0
1113,1117,0
1113,306,0
1113,2587,0
1113,809,0
1113,1918,0
1114,2898,0
1114,3404,0
1114,3366,0
1114,1730,0
1114,306,0
1114,675,0
1114,2472,0
1114,837,0
1114,817,0
1114,2552,0
1115,1595,0
1115,3058,0
1115,3148,0
1115,2812,0
1115,564,0
1115,863,0
1115,652,0
1115,857,0
1115,3538,0
1115,3010,0
1116,3349,0
1116,1429,0
1116,3357,0
1116,537,0
1116,1126,0
1116,586,0
1116,1333,0
1116,965,0
1116,3514,0
1116,2284,0
1117,3755,0
1117,3363,0
1117,2444,0
1117,3210,0
1117,1749,0
1117,3742,0
1117,3176,0
1117,2724,0
1117,2972,0
1117,1613,0
1118,127,0
1118,2729,0
1118,449,0
1118,3719,0
1118,334,0
1118,426,0
1118,2490,0
1118,1683,0
1118,3324,0
1118,1672,0
1119,2933,0
1119,1162,0
1119,475,0
1119,1635,0
1119,2164,0
1119,2715,0
1119,730,0
1119,3180,0
1119,3365,0
1119,2171,0
1120,1161,0
1120,345,0
1120,2090,0
1120,3696,0
1120,1723,0
1120,3563,0
1120,1717,0
1120,3076,0
1120,2970,0
1120,3618,0
1121,2072,0
1121,3231,0
1121,2231,0
1121,2787,0
1121,2409,0
1121,2421,0
1121,3733,0
1121,1508,0
1121,1707,0
1121,2242,0
1122,3641,0
1122,2794,0
1122,3388,0
1122,61,0
1122,384,0
1122,3313,0
1122,34,0
1122,1151,0
1122,3399,0
1122,2992,0
1123,3417,0
1123,2487,0
1123,3675,0
1123,2245,0
1123,2308,0
1123,536,0
1123,584,0
1123,1623,0
1123,1232,0
1123,3088,0
1124,2096,0
1124,2589,0
1124,3288,0
1124,3243,0
1124,1132,0
1124,433,0
1124,500,0
1124,3371,0
1124,2458,0
1124,3542,0
1125,2181,0
1125,2276,0
1125,1297,0
1125,3084,0
1125,2305,0
1125,1779,0
1125,2777,0
1125,3482,0
1125,2256,0
1125,839,0
1126,894,0
1126,1487,0
1126,970,0
1126,2380,0
1126,586,0
1126,2077,0
1126,429,0
1126,1429,0
1126,2732,0
1126,788,0
1127,1978,0
1127,1661,0
1127,2103,0
1127,2415,0
1127,2611,0
1127,1983,0
1127,2701,0
1127,3565,0
1127,2271,0
1127,1697,0
1128,3177,0
1128,3014,0
1128,773,0
1128,2664,0
1128,2598,0
1128,1851,0
1128,3787,0
1128,855,0
1128,1768,0
1128,3108,0
1129,3338,0
1129,1413,0
1129,1244,0
1129,1132,0
1129,3361,0
1129,3272,0
1129,1432,0
1129,1958,0
1129,3371,0
1129,3288,0
1130,3092,0
1130,3665,0
1130,1839,0
1130,3523,0
1130,401,0
1130,3803,0
1130,3026,0
1130,3335,0
1130,2104,0
1130,974,0
1131,582,0
1131,3632,0
1131,2317,0
1131,2622,0
1131,1548,0
1131,2657,0
1131,2618,0
1131,2186,0
1131,1414,0
1131,2801,0
1132,2678,0
1132,1648,0
1132,2307,0
1132,3371,0
1132,2823,0
1132,3003,0
1132,1432,0
1132,3272,0
1132,3548,0
1132,1129,0
1133,3541,0
1133,3624,0
1133,2181,0
1133,3342,0
1133,1519,0
1133,1868,0
1133,2302,0
1133,3006,0
1133,935,0
1133,2455,0
1134,1093,0
1134,2230,0
1134,2174,0
1134,314,0
1134,899,0
1134,1496,0
1134,1268,0
1134,248,0
1134,360,0
1134,2501,0
1135,540,0
1135,679,0
1135,3772,0
1135,848,0
1135,2069,0
1135,1030,0
1135,3721,0
1135,3825,0
1135,3070,0
1135,2634,0
1136,692,0
1136,2252,0
1136,748,0
1136,1424,0
1136,999,0
1136,2227,0
1136,3675,0
1136,1123,0
1136,760,0
1136,3130,0
1137,2102,0
1137,1051,0
1137,2906,0
1137,3420,0
1137,16,0
1137,3550,0
1137,4,0
1137,161,0
1137,3823,0
1137,399,0
1138,3792,0
1138,1481,0
1138,1766,0
1138,3063,0
1138,2978,0
1138,225,0
1138,3117,0
1138,3448,0
1138,760,0
1138,3816,0
1139,1484,0
1139,798,0
1139,3787,0
1139,2963,0
1139,3069,0
1139,3192,0
1139,86,0
1139,1697,0
1139,2005,0
1139,2559,0
1140,2927,0
1140,3622,0
1140,1508,0
1140,863,0
1140,2072,0
1140,2628,0
1140,3370,0
1140,2242,0
1140,2056,0
1140,2065,0
1141,3286,0
1141,790,0
1141,922,0
1141,1007,0
1141,138,0
1141,2737,0
1141,1454,0
1141,2137,0
1141,2917,0
1141,678,0
1142,2645,0
1142,2082,0
1142,354,0
1142,1843,0
1142,879,0
1142,3560,0
1142,1593,0
1142,770,0
1142,1801,0
1142,2798,0
1143,2320,0
1143,2257,0
1143,8,0
1143,3298,0
1143,3188,0
1143,2734,0
1143,3103,0
1143,896,0
1143,2753,0
1143,2052,0
1144,3680,0
1144,1985,0
1144,2908,0
1144,502,0
1144,987,0
1144,3518,0
1144,2904,0
1144,800,0
1144,2058,0
1144,1316,0
1145,1523,0
1145,2712,0
1145,936,0
1145,3193,0
1145,3655,0
1145,599,0
1145,3023,0
1145,518,0
1145,73,0
1145,21,0
1146,2559,0
1146,3604,0
1146,3592,0
1146,2612,0
1146,2733,0
1146,86,0
1146,3620,0
1146,1581,0
1146,10,0
1146,1258,0
1147,3327,0
1147,1109,0
1147,719,0
1147,249,0
1147,3665,0
1147,2199,0
1147,3773,0
1147,1823,0
1147,959,0
1147,1459,0
1148,1624,0
1148,3584,0
1148,2425,0
1148,3715,0
1148,57,0
1148,2955,0
1148,786,0
1148,2064,0
1148,30,0
1148,996,0
1149,2234,0
1149,2227,0
1149,1608,0
1149,3803,0
1149,210,0
1149,1736,0
1149,2916,0
1149,2029,0
1149,3280,0
1149,2162,0
1150,2904,0
1150,506,0
1150,761,0
1150,2621,0
1150,3077,0
1150,3460,0
1150,2372,0
1150,2710,0
1150,2965,0
1150,3779,0
1151,3486,0
1151,3113,0
1151,2139,0
1151,1350,0
1151,2662,0
1151,1747,0
1151,2007,0
1151,2697,0
1151,860,0
1151,1521,0
1152,195,0
1152,2616,0
1152,166,0
1152,2575,0
1152,58,0
1152,3210,0
1152,978,0
1152,1358,0
1152,77,0
1152,379,0
1153,3411,0
1153,552,0
1153,3268,0
1153,3069,0
1153,629,0
1153,3760,0
1153,1163,0
1153,2110,0
1153,3519,0
1153,3194,0
1154,1634,0
1154,3071,0
1154,451,0
1154,1876,0
1154,3277,0
1154,2650,0
1154,3808,0
1154,1342,0
1154,604,0
1154,2592,0
1155,3640,0
1155,3178,0
1155,2131,0
1155,2331,0
1155,174,0
1155,1060,0
1155,1476,0
1155,1048,0
1155,961,0
1155,3744,0
1156,496,0
1156,3679,0
1156,1206,0
1156,1842,0
1156,1762,0
1156,2176,0
1156,3517,0
1156,2069,0
1156,2695,0
1156,214,0
1157,1365,0
1157,3237,0
1157,2113,0
1157,770,0
1157,1581,0
1157,2803,0
1157,1299,0
1157,1843,0
1157,3689,0
1157,1258,0
1158,671,0
1158,2799,0
1158,2706,0
1158,734,0
1158,194,0
1158,252,0
1158,1176,0
1158,2261,0
1158,1452,0
1158,3386,0
1159,1966,0
1159,2097,0
1159,2795,0
1159,950,0
1159,417,0
1159,3309,0
1159,3422,0
1159,989,0
1159,3085,0
1159,1776,0
1160,1035,0
1160,1198,0
1160,2558,0
1160,1250,0
1160,307,0
1160,1041,0
1160,3698,0
1160,1220,0
1160,2328,0
1160,1015,0
1161,3076,0
1161,2425,0
1161,2376,0
1161,1120,0
1161,2955,0
1161,1866,0
1161,1897,0
1161,1723,0
1161,2083,0
1161,1717,0
1162,2171,0
1162,730,0
1162,2164,0
1162,3783,0
1162,2755,0
1162,1119,0
1162,2287,0
1162,1259,0
1162,750,0
1162,1326,0
1163,567,0
1163,854,0
1163,3500,0
1163,3194,0
1163,3444,0
1163,2017,0
1163,3519,0
1163,2975,0
1163,1094,0
1163,3456,0
1164,2371,0
1164,1839,0
1164,1977,0
1164,2145,0
1164,1923,0
1164,929,0
1164,2971,0
1164,1819,0
1164,1849,0
1164,3092,0
1165,1682,0
1165,2982,0
1165,3638,0
1165,3212,0
1165,331,0
1165,2293,0
1165,428,0
1165,3222,0
1165,3676,0
1165,3584,0
1166,1439,0
1166,3687,0
1166,2554,0
1166,119,0
1166,898,0
1166,769,0
1166,1301,0
1166,942,0
1166,3597,0
1166,1372,0
1167,1103,0
1167,1492,0
1167,2534,0
1167,111,0
1167,762,0
1167,368,0
1167,1703,0
1167,2377,0
1167,3689,0
1167,3237,0
1168,3720,0
1168,154,0
1168,3727,0
1168,3042,0
1168,2115,0
1168,2075,0
1168,2429,0
1168,1627,0
1168,2338,0
1168,101,0
1169,3192,0
1169,2289,0
1169,2807,0
1169,3508,0
1169,2664,0
1169,3500,0
1169,2454,0
1169,854,0
1169,3152,0
1169,1101,0
1170,1985,0
1170,2648,0
1170,3151,0
1170,3172,0
1170,1144,0
1170,1843,0
1170,968,0
1170,1307,0
1170,2113,0
1170,3680,0
1171,2179,0
1171,308,0
1171,1905,0
1171,3245,0
1171,3071,0
1171,2650,0
1171,3678,0
1171,1046,0
1171,1497,0
1171,1300,0
1172,2494,0
1172,1022,0
1172,842,0
1172,1458,0
1172,2552,0
1172,266,0
1172,1996,0
1172,168,0
1172,2937,0
1172,2920,0
1173,2170,0
1173,2055,0
1173,2581,0
1173,3777,0
1173,459,0
1173,278,0
1173,1512,0
1173,1781,0
1173,1810,0
1173,1049,0
1174,519,0
1174,3333,0
1174,2122,0
1174,1257,0
1174,2953,0
1174,930,0
1174,2954,0
1174,3630,0
1174,520,0
1174,1993,0
1175,1429,0
1175,2337,0
1175,3723,0
1175,2732,0
1175,2274,0
1175,1466,0
1175,894,0
1175,2247,0
1175,3658,0
1175,2810,0
1176,2799,0
1176,1020,0
1176,3789,0
1176,1158,0
1176,3535,0
1176,67,0
1176,2981,0
1176,3588,0
1176,1202,0
1176,1962,0
1177,1828,0
1177,3302,0
1177,1289,0
1177,1006,0
1177,2266,0
1177,1390,0
1177,2105,0
1177,2529,0
1177,2581,0
1177,3348,0
1178,239,0
1178,1087,0
1178,2353,0
1178,1931,0
1178,1229,0
1178,2439,0
1178,1959,0
1178,3531,0
1178,611,0
1178,2977,0
1179,3627,0
1179,2048,0
1179,2111,0
1179,2088,0
1179,2771,0
1179,1644,0
1179,3410,0
1179,3706,0
1179,193,0
1179,763,0
1180,2812,0
1180,2939,0
1180,3010,0
1180,2436,0
1180,953,0
1180,3713,0
1180,2513,0
1180,2321,0
1180,2698,0
1180,3055,0
1181,2252,0
1181,1823,0
1181,2915,0
1181,1459,0
1181,423,0
1181,3160,0
1181,719,0
1181,2207,0
1181,3327,0
1181,2800,0
1182,2466,0
1182,1918,0
1182,2956,0
1182,2359,0
1182,3532,0
1182,17,0
1182,156,0
1182,3050,0
1182,1448,0
1182,2282,0
1183,2057,0
1183,3442,0
1183,3506,0
1183,1449,0
1183,1417,0
1183,2300,0
1183,1569,0
1183,1615,0
1183,2174,0
1183,485,0
1184,242,0
1184,3748,0
1184,3458,0
1184,262,0
1184,3368,0
1184,284,0
1184,2343,0
1184,818,0
1184,2521,0
1184,2876,0
1185,3541,0
1185,3684,0
1185,2661,0
1185,2868,0
1185,830,0
1185,1861,0
1185,2225,0
1185,3418,0
1185,3336,0
1185,230,0
1186,235,0
1186,486,0
1186,2647,0
1186,1234,0
1186,951,0
1186,918,0
1186,846,0
1186,2760,0
1186,758,0
1186,2692,0
1187,1281,0
1187,2852,0
1187,170,0
1187,2703,0
1187,1294,0
1187,1592,0
1187,2268,0
1187,645,0
1187,1642,0
1187,2562,0
1188,2451,0
1188,3333,0
1188,1174,0
1188,2646,0
1188,568,0
1188,3318,0
1188,2953,0
1188,3630,0
1188,2122,0
1188,1438,0
1189,814,0
1189,2990,0
1189,2348,0
1189,3515,0
1189,1412,0
1189,2757,0
1189,1270,0
1189,3290,0
1189,164,0
1189,957,0
1190,1347,0
1190,577,0
1190,3379,0
1190,1818,0
1190,1543,0
1190,2758,0
1190,1451,0
1190,234,0
1190,389,0
1190,200,0
1191,1061,0
1191,3306,0
1191,1475,0
1191,1968,0
1191,438,0
1191,3736,0
1191,2381,0
1191,1035,0
1191,3626,0
1191,1198,0
1192,1317,0
1192,3521,0
1192,1854,0
1192,3618,0
1192,2637,0
1192,786,0
1192,2291,0
1192,1013,0
1192,2425,0
1192,1435,0
1193,2455,0
1193,989,0
1193,349,0
1193,935,0
1193,2539,0
1193,2034,0
1193,2546,0
1193,2509,0
1193,492,0
1193,3422,0
1194,3547,0
1194,3303,0
1194,3637,0
1194,3768,0
1194,1769,0
1194,148,0
1194,3029,0
1194,1205,0
1194,273,0
1194,2670,0
1195,804,0
1195,2863,0
1195,3764,0
1195,2522,0
1195,3774,0
1195,3427,0
1195,3691,0
1195,3300,0
1195,3534,0
1195,3530,0
1196,2699,0
1196,2882,0
1196,2651,0
1196,736,0
1196,3117,0
1196,998,0
1196,1481,0
1196,1625,0
1196,3792,0
1196,1705,0
1197,2040,0
1197,2062,0
1197,20,0
1197,3012,0
1197,968,0
1197,1852,0
1197,3796,0
1197,1902,0
1197,1783,0
1197,3151,0
1198,1160,0
1198,3016,0
1198,2881,0
1198,1035,0
1198,2639,0
1198,28,0
1198,3306,0
1198,2,0
1198,2593,0
1198,1847,0
1199,3590,0
1199,328,0
1199,2240,0
1199,689,0
1199,415,0
1199,205,0
1199,1526,0
1199,2401,0
1199,870,0
1199,2375,0
1200,3555,0
1200,875,0
1200,934,0
1200,1554,0
1200,2009,0
1200,903,0
1200,773,0
1200,1709,0
1200,3824,0
1200,3114,0
1201,3090,0
1201,3332,0
1201,649,0
1201,554,0
1201,2054,0
1201,1693,0
1201,590,0
1201,815,0
1201,2450,0
1201,3431,0
1202,3386,0
1202,1877,0
1202,2294,0
1202,3542,0
1202,851,0
1202,2706,0
1202,1908,0
1202,1432,0
1202,3239,0
1202,3089,0
1203,2381,0
1203,792,0
1203,3815,0
1203,2924,0
1203,3179,0
1203,1061,0
1203,3035,0
1203,1301,0
1203,1475,0
1203,2486,0
1204,3282,0
1204,1738,0
1204,1990,0
1204,2933,0
1204,1119,0
1204,1635,0
1204,1326,0
1204,2948,0
1204,1981,0
1204,881,0
1205,3768,0
1205,3303,0
1205,3637,0
1205,3029,0
1205,660,0
1205,3559,0
1205,3129,0
1205,3278,0
1205,1223,0
1205,2148,0
1206,2069,0
1206,2176,0
1206,1156,0
1206,2943,0
1206,3721,0
1206,707,0
1206,2048,0
1206,3627,0
1206,1762,0
1206,1986,0
1207,2750,0
1207,3499,0
1207,1075,0
1207,214,0
1207,1036,0
1207,2860,0
1207,3080,0
1207,135,0
1207,496,0
1207,1091,0
1208,409,0
1208,2113,0
1208,2058,0
1208,347,0
1208,2803,0
1208,1441,0
1208,968,0
1208,1,0
1208,1300,0
1208,3497,0
1209,1108,0
1209,385,0
1209,1255,0
1209,1448,0
1209,2988,0
1209,837,0
1209,3466,0
1209,2900,0
1209,1509,0
1209,1594,0
1210,2280,0
1210,1931,0
1210,1315,0
1210,1575,0
1210,1438,0
1210,1862,0
1210,2588,0
1210,1353,0
1210,952,0
1210,645,0
1211,126,0
1211,2921,0
1211,3419,0
1211,3077,0
1211,2730,0
1211,337,0
1211,1050,0
1211,2313,0
1211,3008,0
1211,2608,0
1212,3416,0
1212,1726,0
1212,3260,0
1212,242,0
1212,2633,0
1212,2281,0
1212,3794,0
1212,407,0
1212,3748,0
1212,2254,0
1213,1002,0
1213,2333,0
1213,3597,0
1213,2674,0
1213,2854,0
1213,2696,0
1213,898,0
1213,1475,0
1213,177,0
1213,3817,0
1214,3287,0
1214,973,0
1214,3599,0
1214,3271,0
1214,1704,0
1214,1753,0
1214,2121,0
1214,1584,0
1214,3331,0
1214,1505,0
1215,2161,0
1215,3536,0
1215,17,0
1215,659,0
1215,2956,0
1215,2973,0
1215,2282,0
1215,1086,0
1215,2079,0
1215,2587,0
1216,409,0
1216,1,0
1216,3497,0
1216,2908,0
1216,1208,0
1216,2058,0
1216,761,0
1216,987,0
1216,3591,0
1216,1050,0
1217,1160,0
1217,2639,0
1217,1981,0
1217,2228,0
1217,1786,0
1217,595,0
1217,3462,0
1217,2558,0
1217,1649,0
1217,1847,0
1218,1057,0
1218,1887,0
1218,2154,0
1218,407,0
1218,2633,0
1218,2914,0
1218,90,0
1218,3416,0
1218,2820,0
1218,1714,0
1219,1513,0
1219,3475,0
1219,366,0
1219,1650,0
1219,3621,0
1219,1674,0
1219,3611,0
1219,739,0
1219,3185,0
1219,219,0
1220,188,0
1220,299,0
1220,3626,0
1220,88,0
1220,1160,0
1220,595,0
1220,2672,0
1220,2328,0
1220,2184,0
1220,307,0
1221,2657,0
1221,3632,0
1221,582,0
1221,3528,0
1221,2618,0
1221,1414,0
1221,650,0
1221,2890,0
1221,1548,0
1221,1774,0
1222,590,0
1222,1358,0
1222,3090,0
1222,785,0
1222,1942,0
1222,1049,0
1222,1713,0
1222,3431,0
1222,1099,0
1222,420,0
1223,1657,0
1223,3768,0
1223,3029,0
1223,2607,0
1223,120,0
1223,2602,0
1223,660,0
1223,1677,0
1223,2148,0
1223,633,0
1224,1268,0
1224,1976,0
1224,3793,0
1224,2501,0
1224,2749,0
1224,1507,0
1224,3032,0
1224,2158,0
1224,1276,0
1224,2786,0
1225,1667,0
1225,1927,0
1225,2632,0
1225,634,0
1225,367,0
1225,1231,0
1225,1972,0
1225,1477,0
1225,131,0
1225,2117,0
1226,816,0
1226,3046,0
1226,2086,0
1226,1418,0
1226,1361,0
1226,299,0
1226,3033,0
1226,2719,0
1226,2083,0
1226,3259,0
1227,270,0
1227,21,0
1227,513,0
1227,3725,0
1227,2756,0
1227,3459,0
1227,3193,0
1227,3056,0
1227,977,0
1227,2692,0
1228,1059,0
1228,303,0
1228,3751,0
1228,222,0
1228,473,0
1228,1943,0
1228,2414,0
1228,1357,0
1228,140,0
1228,604,0
1229,611,0
1229,2525,0
1229,571,0
1229,2468,0
1229,371,0
1229,866,0
1229,2677,0
1229,1499,0
1229,2755,0
1229,144,0
1230,1338,0
1230,3489,0
1230,2310,0
1230,150,0
1230,2500,0
1230,3304,0
1230,3345,0
1230,3369,0
1230,1909,0
1230,711,0
1231,36,0
1231,1972,0
1231,1225,0
1231,2769,0
1231,2251,0
1231,634,0
1231,2117,0
1231,2077,0
1231,2192,0
1231,536,0
1232,3503,0
1232,2245,0
1232,3674,0
1232,3675,0
1232,2080,0
1232,536,0
1232,1123,0
1232,3417,0
1232,160,0
1232,3039,0
1233,1062,0
1233,538,0
1233,3133,0
1233,714,0
1233,2445,0
1233,688,0
1233,3764,0
1233,3534,0
1233,3774,0
1233,3564,0
1234,918,0
1234,1186,0
1234,2760,0
1234,235,0
1234,633,0
1234,919,0
1234,486,0
1234,3385,0
1234,1681,0
1234,2647,0
1235,2885,0
1235,1555,0
1235,2593,0
1235,3776,0
1235,3649,0
1235,595,0
1235,1252,0
1235,427,0
1235,3306,0
1235,3729,0
1236,3109,0
1236,2212,0
1236,3633,0
1236,2085,0
1236,2844,0
1236,513,0
1236,1238,0
1236,3447,0
1236,574,0
1236,2643,0
1237,1521,0
1237,3468,0
1237,3376,0
1237,2697,0
1237,3436,0
1237,2166,0
1237,3577,0
1237,3486,0
1237,3113,0
1237,2603,0
1238,2643,0
1238,3109,0
1238,1236,0
1238,648,0
1238,513,0
1238,3193,0
1238,2085,0
1238,3725,0
1238,2212,0
1238,859,0
1239,2815,0
1239,26,0
1239,2871,0
1239,2681,0
1239,3364,0
1239,1440,0
1239,49,0
1239,2813,0
1239,178,0
1239,793,0
1240,80,0
1240,1302,0
1240,1609,0
1240,1912,0
1240,1011,0
1240,49,0
1240,2446,0
1240,1046,0
1240,3071,0
1240,1708,0
1241,777,0
1241,982,0
1241,3409,0
1241,1929,0
1241,2417,0
1241,1699,0
1241,662,0
1241,3668,0
1241,876,0
1241,2778,0
1242,779,0
1242,3268,0
1242,2336,0
1242,1848,0
1242,1316,0
1242,2585,0
1242,2313,0
1242,2821,0
1242,1473,0
1242,1336,0
1243,2172,0
1243,3822,0
1243,1785,0
1243,3749,0
1243,236,0
1243,3240,0
1243,3061,0
1243,3664,0
1243,177,0
1243,730,0
1244,433,0
1244,1067,0
1244,1696,0
1244,1129,0
1244,1003,0
1244,3338,0
1244,3361,0
1244,136,0
1244,1355,0
1244,2538,0
1245,1204,0
1245,3475,0
1245,2556,0
1245,2663,0
1245,231,0
1245,2214,0
1245,3315,0
1245,624,0
1245,1319,0
1245,605,0
1246,2293,0
1246,1651,0
1246,2473,0
1246,3676,0
1246,1606,0
1246,3099,0
1246,152,0
1246,2008,0
1246,180,0
1246,402,0
1247,1625,0
1247,3708,0
1247,2810,0
1247,1481,0
1247,1348,0
1247,998,0
1247,970,0
1247,791,0
1247,2197,0
1247,3074,0
1248,2493,0
1248,685,0
1248,3415,0
1248,847,0
1248,3378,0
1248,1016,0
1248,1497,0
1248,130,0
1248,562,0
1248,1860,0
1249,1019,0
1249,2358,0
1249,773,0
1249,3461,0
1249,2067,0
1249,1755,0
1249,3014,0
1249,244,0
1249,855,0
1249,2889,0
1250,595,0
1250,1160,0
1250,1035,0
1250,3800,0
1250,2558,0
1250,1041,0
1250,811,0
1250,2195,0
1250,2672,0
1250,2228,0
1251,2504,0
1251,3751,0
1251,3004,0
1251,598,0
1251,1407,0
1251,976,0
1251,3647,0
1251,3031,0
1251,1708,0
1251,80,0
1252,580,0
1252,3776,0
1252,1068,0
1252,1834,0
1252,3729,0
1252,28,0
1252,2027,0
1252,1780,0
1252,1235,0
1252,595,0
1253,781,0
1253,1684,0
1253,2823,0
1253,2198,0
1253,3003,0
1253,1648,0
1253,836,0
1253,165,0
1253,1067,0
1253,1413,0
1254,399,0
1254,2334,0
1254,2906,0
1254,2102,0
1254,16,0
1254,1051,0
1254,1458,0
1254,2078,0
1254,2368,0
1254,3190,0
1255,1209,0
1255,2988,0
1255,3826,0
1255,3466,0
1255,17,0
1255,1918,0
1255,3543,0
1255,1505,0
1255,837,0
1255,306,0
1256,1075,0
1256,3812,0
1256,1063,0
1256,1207,0
1256,1106,0
1256,75,0
1256,3137,0
1256,3353,0
1256,3499,0
1256,2750,0
1257,1267,0
1257,2953,0
1257,645,0
1257,1809,0
1257,43,0
1257,1174,0
1257,1353,0
1257,2195,0
1257,2631,0
1257,3612,0
1258,3592,0
1258,1860,0
1258,3734,0
1258,2327,0
1258,3112,0
1258,1985,0
1258,2423,0
1258,86,0
1258,502,0
1258,1365,0
1259,2663,0
1259,2,0
1259,710,0
1259,157,0
1259,605,0
1259,370,0
1259,1674,0
1259,2275,0
1259,1162,0
1259,3016,0
1260,2967,0
1260,504,0
1260,3636,0
1260,38,0
1260,1273,0
1260,1749,0
1260,1031,0
1260,2724,0
1260,1378,0
1260,2936,0
1261,13,0
1261,1422,0
1261,1633,0
1261,2133,0
1261,654,0
1261,2776,0
1261,1098,0
1261,3023,0
1261,275,0
1261,1604,0
1262,2687,0
1262,3386,0
1262,546,0
1262,1906,0
1262,601,0
1262,1764,0
1262,2261,0
1262,136,0
1262,813,0
1262,517,0
1263,475,0
1263,642,0
1263,1162,0
1263,3310,0
1263,2171,0
1263,750,0
1263,2126,0
1263,2755,0
1263,1847,0
1263,2639,0
1264,2101,0
1264,2109,0
1264,295,0
1264,405,0
1264,1796,0
1264,3599,0
1264,891,0
1264,514,0
1264,167,0
1264,3153,0
1265,2185,0
1265,1069,0
1265,1617,0
1265,3589,0
1265,1102,0
1265,1728,0
1265,2169,0
1265,3045,0
1265,3240,0
1265,2838,0
1266,796,0
1266,789,0
1266,3811,0
1266,2536,0
1266,1460,0
1266,3160,0
1266,895,0
1266,2152,0
1266,2800,0
1266,2270,0
1267,547,0
1267,1257,0
1267,952,0
1267,1294,0
1267,2718,0
1267,1862,0
1267,645,0
1267,2703,0
1267,1674,0
